#Length	Reading	Inverse-Reading				Student	Voltage	Reading					Cross-sectional	Reading				
2	9.383091929	0.106574678	0.0822	0.024374678	0.039791674	0.612557244	3	4.929608628	4.4435	0.486108628	2.394766627	0.202987891	2	8.864894656	10.4762	-1.611305344	1.918984318	-0.839665718
2	21.55510342	0.046392726	0.0822	-0.035807274	0.039791674	-0.899868518	3	5.341257408	4.4435	0.897757408	2.394766627	0.374883046	2	13.76499848	10.4762	3.28879848	1.918984318	1.713822489
2	12.14295656	0.082352267	0.0822	0.000152267	0.039791674	0.003826603	3	4.090690489	4.4435	-0.352809511	2.394766627	-0.147325216	2	9.674632479	10.4762	-0.801567521	1.918984318	-0.41770405
2	20.30997266	0.049236895	0.0822	-0.032963105	0.039791674	-0.828392013	3	6.165232879	4.4435	1.721732879	2.394766627	0.718956436	2	14.57868104	10.4762	4.10248104	1.918984318	2.137839795
3	9.385527926	0.106547017	0.1025	0.004047017	0.039791674	0.101705112	4	3.776959722	5.8112	-2.034240278	2.394766627	-0.849452408						
3	10.37261362	0.096407717	0.1025	-0.006092283	0.039791674	-0.153104464	4	6.828894819	5.8112	1.017694819	2.394766627	0.424966177						
3	10.90806686	0.091675272	0.1025	-0.010824728	0.039791674	-0.272034994	4	5.787595018	5.8112	-0.023604982	2.394766627	-0.009856903						
3	5.600191377	0.178565326	0.1025	0.076065326	0.039791674	1.911589018	4	8.378857244	5.8112	2.567657244	2.394766627	1.072195184						
3	8.854967291	0.112930965	0.1025	0.010430965	0.039791674	0.262139386	4	5.648941887	5.8112	-0.162258113	2.394766627	-0.067755292						
3	13.43611018	0.074426302	0.1025	-0.028073698	0.039791674	-0.705516884	4	6.609877504	5.8112	0.798677504	2.394766627	0.333509535						
3	10.32754339	0.096828448	0.1025	-0.005671552	0.039791674	-0.14253112	4	7.582656924	5.8112	1.771456924	2.394766627	0.739720064						
3	8.278785916	0.120790658	0.1025	0.018290658	0.039791674	0.459660441	4	4.753320607	5.8112	-1.057879393	2.394766627	-0.44174634						
3	10.25572864	0.09750648	0.1025	-0.00499352	0.039791674	-0.125491579	4	4.655716665	5.8112	-1.155483335	2.394766627	-0.482503523						
3	8.437724555	0.118515364	0.1025	0.016015364	0.039791674	0.402480291	4	7.891265948	5.8112	2.080065948	2.394766627	0.868588164						
4	10.54590564	0.09482353	0.1228	-0.02797647	0.039791674	-0.703073469	5	6.439796721	7.1789	-0.739103279	2.394766627	-0.308632695						
4	8.715327966	0.114740375	0.1228	-0.008059625	0.039791674	-0.202545512	5	6.935083009	7.1789	-0.243816991	2.394766627	-0.101812422						
4	7.736685643	0.129254315	0.1228	0.006454315	0.039791674	0.162202642	5	9.988796517	7.1789	2.809896517	2.394766627	1.173348787						
4	10.99758543	0.09092905	0.1228	-0.03187095	0.039791674	-0.800945191	5	7.266614493	7.1789	0.087714493	2.394766627	0.036627574						
4	10.95005398	0.091323751	0.1228	-0.031476249	0.039791674	-0.791026023	5	8.557322684	7.1789	1.378422684	2.394766627	0.575597918						
4	6.228908095	0.160541781	0.1228	0.037741781	0.039791674	0.948484387	5	4.831865432	7.1789	-2.347034568	2.394766627	-0.980068179						
4	5.639624044	0.177316784	0.1228	0.054516784	0.039791674	1.370055074	5	6.898841387	7.1789	-0.280058613	2.394766627	-0.116946098						
4	7.696429528	0.129930378	0.1228	0.007130378	0.039791674	0.179192722	5	7.447016964	7.1789	0.268116964	2.394766627	0.111959537						
4	8.56601883	0.116740346	0.1228	-0.006059654	0.039791674	-0.152284478	5	6.450024436	7.1789	-0.728875564	2.394766627	-0.304361835						
4	9.517790847	0.105066398	0.1228	-0.017733602	0.039791674	-0.445661128	5	6.194868614	7.1789	-0.984031386	2.394766627	-0.410909094						
5	6.439796721	0.155284405	0.1431	0.012184405	0.039791674	0.306204881	6	8.231470607	8.5466	-0.315129393	2.394766627	-0.131590857						
5	6.935083009	0.144194381	0.1431	0.001094381	0.039791674	0.027502758	6	7.379548285	8.5466	-1.167051715	2.394766627	-0.487334215						
5	9.988796517	0.10011216	0.1431	-0.04298784	0.039791674	-1.080322481	6	7.385153472	8.5466	-1.161446528	2.394766627	-0.484993617						
5	7.266614493	0.137615667	0.1431	-0.005484333	0.039791674	-0.137826147	6	7.998248264	8.5466	-0.548351736	2.394766627	-0.228979196						
5	8.557322684	0.11685898	0.1431	-0.02624102	0.039791674	-0.659460075	6	7.41388779	8.5466	-1.13271221	2.394766627	-0.47299482						
5	4.831865432	0.206959406	0.1431	0.063859406	0.039791674	1.604843435	6	6.968736594	8.5466	-1.577863406	2.394766627	-0.658879821						
5	6.898841387	0.144951876	0.1431	0.001851876	0.039791674	0.046539279	6	11.84711729	8.5466	3.30051729	2.394766627	1.378220847						
5	7.447016964	0.134281955	0.1431	-0.008818045	0.039791674	-0.22160527	6	6.878298368	8.5466	-1.668301632	2.394766627	-0.696644764						
5	6.450024436	0.155038172	0.1431	0.011938172	0.039791674	0.300016844	6	8.1607795	8.5466	-0.3858205	2.394766627	-0.161109853						
5	6.194868614	0.161423924	0.1431	0.018323924	0.039791674	0.460496438	6	11.21603705	8.5466	2.66943705	2.394766627	1.114696113						
6	8.226004524	0.1215657	0.1634	-0.0418343	0.039791674	-1.051333006	7	11.81393761	9.9143	1.89963761	2.394766627	0.793245399						
6	6.674775009	0.149817784	0.1634	-0.013582216	0.039791674	-0.34133312	7	12.77648397	9.9143	2.86218397	2.394766627	1.195182836						
6	4.567511977	0.218937576	0.1634	0.055537576	0.039791674	1.395708471	7	6.387459653	9.9143	-3.526840347	2.394766627	-1.472728201						
6	9.226367014	0.108385023	0.1634	-0.055014977	0.039791674	-1.382575102	7	10.18446549	9.9143	0.27016549	2.394766627	0.112814955						
6	4.128796977	0.242201301	0.1634	0.078801301	0.039791674	1.980346492	7	9.666382507	9.9143	-0.247917493	2.394766627	-0.103524698						
6	9.322975936	0.107261888	0.1634	-0.056138112	0.039791674	-1.410800478	7	8.45914201	9.9143	-1.45515799	2.394766627	-0.607640834						
6	4.664415421	0.214389138	0.1634	0.050989138	0.039791674	1.281402192	7	13.93524711	9.9143	4.02094711	2.394766627	1.679055931						
6	9.217067806	0.108494374	0.1634	-0.054905626	0.039791674	-1.379827016	7	10.36162251	9.9143	0.44732251	2.394766627	0.186791692						
6	8.154035281	0.122638665	0.1634	-0.040761335	0.039791674	-1.024368455	7	15.50559145	9.9143	5.59129145	2.394766627	2.334795961						
6	6.26319478	0.159662925	0.1634	-0.003737075	0.039791674	-0.093915998	7	7.327210275	9.9143	-2.587089725	2.394766627	-1.080309745						
7	5.080114103	0.196845972	0.1837	0.013145972	0.039791674	0.330369927	8	14.49074016	11.282	3.20874016	2.394766627	1.339896808						
7	3.921066875	0.255032631	0.1837	0.071332631	0.039791674	1.792652187	8	12.88050006	11.282	1.59850006	2.394766627	0.667497217						
